0,Id,Sentiment,Tweet
3911,1248836237567328264,0.0,
3912,1248836238049570816,0.2,@realDonaldTrump Every  people of the World ask the question who is the responsible of  Corona virus. Please answer this question.
3913,1248836239278534657,0.2,
3914,1248836240121696256,0.271590909090909,RT @diawiapia: I just want to be in college... is that too much to ask for? August please be corona free and full of new experiences 🥰
3915,1248836241946279937,0.09,
3916,1248836242684497920,0.0,"RT @MariaSartaj: Rangoli is the sickest thing on brown twitter nowadays.
She's a thing to me because I can detect no human qualities in her."
3917,1248836243045007360,-0.7,Every one has forgotten politics at this point of time except you who never give up on politics. Bad mrm sinha https://t.co/N9dNkY8Ypu
3918,1248836243548516357,0.1,
3919,1248836244714532865,0.5,
3920,1248836245456896001,0.0,
3921,1248836245989416962,0.168181818181818,"RT @nobuta0310: 皆さん‼️追加されてますよ‼️
JB'sさん
ありがとうございます😭
ジェジュン　All That Glitters
https://t.co/j4bmH6CABf"
3922,1248836246253772800,-0.5,RT @murtazawahab1: Kya yeh bhi Sindh hai ? Lockdown has been compromised because of Federal Govt’s wrong policies &amp; narrative. Who is to be…
3923,1248836248766164993,0.284090909090909,
3924,1248836249051213824,0.0,"RT @ashokgehlot51: As per #RahulGandhi ji's feelings, to support community workers serving society in battle agnst corona, we hv announced…"
3925,1248836250766733313,-0.5,"@fiyu_min ひとり暮らしはじめたばかりで(｡•́︿•̀｡)
セブンとスーパーは知ってるんだけど╣[-_-]╠"
3926,1248836251702026241,0.0,
3927,1248836252473778181,-0.5,
3928,1248836252616417280,0.5,"RT @narendramodi177: Who is Handling the State Better in Corona epide mics? #BestCMOfTheWorld

RT for                             Likes for…"
3929,1248836252930994176,0.2,RT @amitmalviya: Real Corona Warriors of Bhilwara... https://t.co/rigSXg3TOA
3930,1248836253065379845,-0.2,
3931,1248836253362950146,0.075,
3932,1248836254461902848,0.0,RT @nicksonr_: corona has proven to me that i can be locked in my house with nothing to do but homework and still not do homework
3933,1248836255669944320,0.0,
3934,1248836255976218624,0.116666666666667,"@BathandwaMooi 3 ships
Black label
Klip drift
Box wine
Amarula
Castle light
Corona
Flying fish
Don't know this one
Strawberry lips
Lion"
3935,1248836257268056065,0.45,
3936,1248836258115121152,0.0,RT @RitikRai619: 2 Min of condolence as the Humour in this Meme is de@d
3937,1248836260279525376,0.1,RT @michellemalkin: Translation: Gates wants to foist a corona vaccine on  entire world knowing it will have deleterious side effects on mi…
3938,1248836259876704256,-0.133333333333333,"⚕️Corona Update~ Date 11.04.2020 Time 08.00AM
 Active 6565⬆️856 Cured 642 Deaths 239⬆️40
18/21 #Lockdown21 #Stayhome https://t.co/nLV36FE8ex"
3939,1248836260266790912,0.0817460317460317,"Look at what the Chinese people did in daily life to keep away from the corona virus. Social distance, temperature… https://t.co/X0QSjFURoC"
3940,1248836260669448192,-0.4,"RT @InsaaMehak: #BankThatCareForHungry
Dera Sacha Sauda  continously helping the  needy and poor people by giving door to door rations pack…"
3941,1248836261613154305,0.0,
3942,1248836262204551169,0.8,
3943,1248836262410301443,0.136363636363636,
3944,1248836264968753153,0.5,
3945,1248836265153265665,0.2,
3946,1248836265195290624,0.1,"RT @mcquillan_ruth: I'm sorry for anyone who's had Corona virus but Boris Johnson had access to the best available advice, yet failed to he…"
3947,1248836267107737600,0.0,"RT @rallyforrivers: #IshaOutreach volunteers distributed food packets in two panchayats and Nilavembu, a herbal drink that boosts immunity,…"
3948,1248836267317645313,0.0,@dm_corti Faça uma janta pra mim então
3949,1248836267028017152,0.0,
3950,1248836268781383682,0.0,
3951,1248836269620125701,0.0,
3952,1248836270173949954,0.109375,
3953,1248836271377539072,0.333333333333333,Super https://t.co/kP5IakcOTH
3954,1248836271968927744,0.0,RT @CricCrazyJohns: Sachin Tendulkar will be helping 5000 people for a month with ration in Shivaji Nagar and Govandi area in this Corona p…
3955,1248836273193680897,-0.05,
3956,1248836274783268864,0.8,After win on corona i request you India govt please think about this. @PMOIndia @narendramodi @rashtrapatibhvn… https://t.co/w033Vaskue
3957,1248836277870395392,0.268181818181818,"@kqkami Thank you for your valuable feedback.
You can also check our How Vedantu’s LIVE &amp; ONLINE learning can be of… https://t.co/j9f7MaSYtz"
3958,1248836278306603013,0.136363636363636,
3959,1248836279141163008,-0.5,RT @Shehzad_Ind: It is highly unfair.. criminally unfair.. suits some though.. the silence .. secular liberal silence &amp; silence in the medi…
3960,1248836279514660864,0.25,"RT @Mistacute2: Not even sure of what will kill someone again,  corona dey outside😟 , Hunger dey inside😟,  konji con dey inside inside 😭😭
#…"
3961,1248836284002385920,0.166666666666667,
3962,1248836285000822784,-0.133333333333333,
3963,1248836284652687360,0.0,Corona virus treatment … with human breast milk! https://t.co/uRam1mIczi https://t.co/aX3cGIqZtR
3964,1248836285210427392,0.284090909090909,@BarackObama Biden's adviser Larry Rasky tested positive for Corona after he died. Sign so he gets tested!… https://t.co/cBfEyDPFAf
3965,1248836286024122368,0.285714285714286,Has Sweden Found the Right Solution to the Coronavirus? https://t.co/9gHqt742fX
3966,1248836288066641920,0.5,RT @CPHydCity: Fight Corona : Have safe distance https://t.co/sDaydcvsJT
3967,1248836288142356488,0.0,
3968,1248836288289087489,0.1,
3969,1248836288653877249,0.0,
3970,1248836291136909312,0.0,"RT @amitmalviya: Corona infections would have crossed 8.20 lakh in India by 15 April if there was no lockdown here: ICMR Research.

The num…"
3971,1248836291388534784,0.0,RT @jaboukie: the reason corona wasn’t discovered earlier in the US
3972,1248836292042829824,0.6,US has its own Tablighi Jamat. Tablighi Jamat is a islamic fundamentalist org who saw a friend in Corona because it… https://t.co/OLITrpSoJP
3973,1248836292198240257,0.2,
3974,1248836292336439298,1.0,童貞かみたいな。
3975,1248836292470804481,0.136363636363636,
3976,1248836293091635200,0.0,Molvi bc airf halwa khany m he tez hain https://t.co/2UuJijNLTa
3977,1248836293556985857,-0.5,"RT @__tysofly: a concept: to catch a predator, but with dr. umar johnson catching black men who try to meet up with white women"
3978,1248836293892567040,-0.25,"RT @COVIDNewsByMIB: #IndiaFightsCorona:

🔹Corona Fact - 6
📍What are the few common myths❓

➖ Does the disease spread through food especiall…"
3979,1248836295268257793,0.0,
3980,1248836295553581062,0.0,
3981,1248836296669163523,0.0,
3982,1248836298086834176,-0.225,
3983,1248836300989517824,0.0,"RT @__usyy: May Corona virus end before ramadan
May Corona virus end before ramadan
May Corona virus end before ramadan
May Corona virus en…"
3984,1248836301195022336,0.0,RT @gleonhard: The Portuguese Miracle: How Lisbon Has Managed the Corona Crisis https://t.co/aHg1mFlP84 via @derspiegel
3985,1248836303644315655,0.0,
3986,1248836304629977089,-0.5,
3987,1248836306798444545,-0.125,
3988,1248836307331108864,0.05,"RT @virsanghvi: On February 12. Was he wrong?
Draw your own conclusions."
3989,1248836307754737664,0.2,i’m really praying corona goes away so i can go to escape ;(
3990,1248836307960225792,-0.3125,
3991,1248836309780586498,1.0,
3992,1248836311814942720,0.0,RT @Mattstarkyyy: Where should I go once corona is over? I needa vibe💨 https://t.co/CNwiyKgltN
3993,1248836311814832128,0.2,"RT @Adv_ratnesh9: Hon,ble @narendramodi ji appreciated our gamcha and advised it’s use in this corona pandemic.. #bihar @girirajsinghbjp @s…"
3994,1248836313702432769,0.525,
3995,1248836314620977154,0.0,
3996,1248836315157692416,0.4,
3997,1248836315694563328,0.78125,
3998,1248836316680400897,-1.0,Sinceramente já não sei o que fazer...
3999,1248836316936032256,-0.291666666666667,"@DrHarjitBhatti Respected Doctors /RDA/Other Research staff,
we heartly thank you to all staff,
whoever work hard a… https://t.co/LylmgxPe10"
4000,1248836318458712064,0.136363636363636,"RT @goldenkiiwii: the fact that tour was suppose to start in 5 days. And we were gonna get the set list, see the new merch, get a new iconi…"
4001,1248836319591059456,1.0,"RT @narendramodi: Great! 

Need maximum number of people to have Aarogya Setu on their phones. Let’s keep urging citizens to download the A…"
4002,1248836322564943878,-0.2,
4003,1248836322866819073,0.0,RT @YURINAMEKUZI: 流れで作ったエボル透子🙂 https://t.co/8vuG7Ay1Qh
4004,1248836323009429504,0.075,ok has a friend whos leaving the house. driving through the heavy corona virus bay area to see a relative not doing… https://t.co/Ys7GzDVFV3
4005,1248836323189940225,0.0787878787878788,
4006,1248836324313853954,0.0,
4007,1248836327451361281,0.0,
4008,1248836330475249664,0.35,"RT @walterkirn: Many fields we call scientific, like medicine, are really professions, guilds, that legitimize themselves using science. Th…"
4009,1248836330739642370,0.0,
4010,1248836331020488704,0.0,"RT @BJP4India: Salaam, a musical tribute to Corona Warriors fighting from the frontline to save our lives, courtesy @_MohitChauhan. #ThankY…"
4011,1248836334061531136,0.35,@Nyabmahi__ Good message to forgive. May be Corona waiting outside
4012,1248836334879248385,-0.125,
4013,1248836335416344577,0.0,
4014,1248836335697309699,0.0666666666666667,
4015,1248836335948963841,0.0,
4016,1248836337869787143,0.25,
4017,1248836338213945344,0.0,
4018,1248836338243137536,0.0,"RT @Godmade__: SHO Pirabad, Inspector Sharafat Khan, obstructed &amp; assaulted by a group of men for simply doing her job when she tried to st…"
4019,1248836339140681734,0.0,
4020,1248836339371577349,0.284090909090909,
4021,1248836339547508736,0.0,RT @crysstxl: Why did the Corona virus have to exist the year all my friends and I turn 21 😞
4022,1248836339534925824,0.0,"RT @TimesNow: #PakBioTerrorPlot | Pandemic plot BUSTED. 
World unites to fight Corona, but Pak uses virus to attack India.
Bihar cops revea…"
4023,1248836339690340354,0.0,
4024,1248836340080193536,0.148181818181818,"RT @SealeTeam1: @DrLee4America @POTUS @realDonaldTrump Have you ever wondered why the Corona Virus death rate was so high in New York?

htt…"
4025,1248836341007142913,0.166666666666667,"RT @AngkrizAcademy: คลิปเดียวครบ จบทุกประโยคสำคัญ ว่าด้วย ความเสือก 😅

กดดูและใช้ให้ถูกที่ถูกเวลานะคะ

#angkriz https://t.co/mwoXzP02Gz"
4026,1248836341061890048,-0.3,@Hunnyhunty If only this fucking corona hadn’t ruined springbreak...
4027,1248836340252172290,0.0,
4028,1248836343125422081,0.0,
4029,1248836344027193344,-0.5,"RT @DefineSystem: Boris got Corona because he was careless.....we are at 1000 deaths a day, because his government are careless.

Yet the m…"
4030,1248836345067380736,0.4,"@WhiteHouse @realDonaldTrump important:
https://t.co/xcS9GzRbVi"
4031,1248836345276989440,-0.2,"RT @abantika77: Mystery of the missing #covid19India study by ⁦@ICMRDELHI⁩ that ⁦⁦@VikasSwarup⁩ quoted; ⁦@MoHFW_INDIA⁩, which is the minist…"
4032,1248836345763631109,0.25,
4033,1248836346262589441,0.5,
4034,1248836346975621120,0.0,Someone tell him: it is a defender.  #Corona https://t.co/mjN8du9ZWe
4035,1248836347449823234,0.163636363636364,
4036,1248836347608961025,0.0,
4037,1248836348078931968,0.136363636363636,RT @inquirerdotnet: A new study examining air samples from hospital wards with COVID-19 patients has found the virus can travel up to 13 fe…
4038,1248836348670136320,-0.1375,RT @ANI: At least 3 have died of corona in Chandni Mahal area in past 3 days.Out of 102 people staying in 13 different religious locations…
4039,1248836349899177989,0.0,
4040,1248836350838792192,-0.3,
4041,1248836351199342594,0.0,ポイントうまうま
4042,1248836351845253120,-0.133333333333333,
4043,1248836352172371968,0.0,RT @jaboukie: the reason corona wasn’t discovered earlier in the US https://t.co/EmCWwx8kfa
4044,1248836353472806912,0.0,"RT @profgalloway: ""We always overestimate the change that will occur in the next two years and underestimate the change that will occur in…"
4045,1248836353690701824,-0.15,@Groverpuneet1 go check my feed as well I have not spoken this way to anyone so far.  With you I couldn't leave as… https://t.co/BbQVuQiRa5
4046,1248836353933987840,0.0,i was supposed to learn kickboxing this year corona u party pooper
4047,1248836354240163840,-0.05,"RT @hamidhashmi0213: Multiple houses partially damaged, crops destroyed in Pak shelling along LoC in Balakote area of Mendhar Sub Divsion i…"
4048,1248836357188997120,-0.3,"RT @effucktivehumor: ""Lynched for beef"" propaganda was changed to ""Lynched over Jai Shree Ram"" and now be prepared for fake news reports of…"
4049,1248836357838888961,0.0,
4050,1248836358740652032,1.0,"RT @narendramodi: Great! 

Need maximum number of people to have Aarogya Setu on their phones. Let’s keep urging citizens to download the A…"
4051,1248836358866522112,-0.5,
4052,1248836360053477376,-0.4,"RT @johnaustin47: Today, 10-04-2020 around 1:00 PM. Homes of Poor Hindus, cattle &amp; everything withing was Burnt in Village Saeed Abad, Link…"
4053,1248836359948840961,0.0,
4054,1248836361131446272,0.0,Lmfao 😂 https://t.co/XVD2lIOkUP
4055,1248836362935177221,0.25,
4056,1248836363035836417,0.0,
4057,1248836363211935744,0.0,"RT @aeroberryplc: @Michaelkamsy6 @MaziNnamdiKanu @WHO @WHOAFRO https://t.co/5WfYbgNsuH
China maltreating Africans and rendering them homele…"
4058,1248836364277354496,0.5,"RT @Kangethe_Mb: Corona is a WATERSHED. A pivotal point of change

If the Bondo witchdictator thinks as ""soon as this inconvenience is over…"
4059,1248836364302352385,0.0,
4060,1248836364658806785,0.0,RT @__kipuu: เวททท น้องงงง 5555555555555 https://t.co/faAswu5xo0
4061,1248836366139523073,0.0,
4062,1248836367280267264,0.0,"RT @SenRickScott: During the #coronavirus pandemic the @WHO has served as a puppet for the Chinese Communist Party.

And as the largest con…"
4063,1248836367540502535,0.0,@vazziii_52 Love it! 💕💕
4064,1248836367980756993,0.0,
4065,1248836368253550593,0.0833333333333333,
4066,1248836368500838400,-0.166666666666667,"RT @TheAhmedShariff: If Corona virus is ""Allah ka azaab (wrath)"" then how come half the affected are Muslims? 🤔"
4067,1248836368551165952,0.218181818181818,"RT @reaynthe: Lee SeungGi ""Smile Boy"" is chosen as one of logo song for SK election. One of Party added 4 new songs to its 10 logo songs th…"
4068,1248836369167745026,-0.3958333333333330,
4069,1248836369469837312,0.0,RT @SummonsWhitney: Will the Coronavirus Pandemic Lead to a Biracial Baby Boom? https://t.co/aDs4cpOFMj #coronavirus #corona #COVID_19 #pre…
4070,1248836370774331393,0.0,
4071,1248836370925113344,0.1,"RT @SmokingSkills_: Too late to tweet this but I never felt so safe at any place than I felt in Noida. Be it riots, corona or anything. No…"
4072,1248836371466399744,0.0,Yes! Pooled testing can be repeated every week https://t.co/uU0T0mjm1N
4073,1248836372955193344,0.0,RT @CPHydCity: Awareness on Corona by Panel of Doctors https://t.co/Tm3eQwXFuc
4074,1248836374112935937,0.0,
4075,1248836375610155009,0.35,@lranskt DMどぞ！
4076,1248836376574849024,-0.466666666666667,"RT @UNNTV1: This is how Chinese corrupted companies are killing the world.

Bad governments, bad companies of your country are complicit in…"
4077,1248836377921253378,0.0,
4078,1248836379020341250,0.833333333333333,
4079,1248836379192115211,0.0,
4080,1248836379749933056,-0.0777777777777778,
4081,1248836379879989248,-1.0,RT @RifatJawaid: No one can save this community! Bloody bunch of jahils! Never miss an opportunity to bring disrepute to their religion. Th…
4082,1248836380009967616,-0.5,RT @MODE279: trump called corona a germ..... i’m still laughing what is wrong w tht nigga
4083,1248836381171826689,0.1,Very true👍👌🙏 https://t.co/hQAHlt2K7T
4084,1248836381310246912,0.0,RT @missionkaali: A man preaching Xtianity in a village called 'vella kovil' tamilnadu was caught by hindus. When interrogated it is found…
4085,1248836382056800256,0.188888888888889,"@prashant_RSSorg Social discrimination is more danger than corona ,because of some sections of people’s  made this… https://t.co/4CTVTmcr5h"
4086,1248836382191054850,0.2,
4087,1248836383315279872,0.5,RT @CPHydCity: Fight Corona : Have safe distance https://t.co/sDaydcvsJT
4088,1248836383482896384,0.5,I am sure they already have a deal to sell the data. https://t.co/2P8n3G1YIO
4089,1248836383956807680,-0.5,RT @Shehzad_Ind: It is highly unfair.. criminally unfair.. suits some though.. the silence .. secular liberal silence &amp; silence in the medi…
4090,1248836383982137345,0.625,
4091,1248836385055752201,0.186952861952862,
4092,1248836385609371649,0.053333333333333300,
4093,1248836387454902275,0.0,
4094,1248836387463475200,0.0,Youtube BANS vid on Corona Virus....got about 10mil hits...a killer of the Global elite....watch and SHARE!!!… https://t.co/9suW9iHsHn
4095,1248836390453776384,0.361904761904762,RT @theEmpyrealCap: So they need to...do the thing RIGHT NOW make MORE GOATS yes SUCCESS AND MONEYYYY
4096,1248836390906970112,-0.78125,"RT @laqerfeld: roger sterling from mad men knew how to spoil himself with his office! op art, corona chair by poul volther, tables and stoo…"
4097,1248836391569485825,0.0,
4098,1248836391829635072,0.0,
4099,1248836393067053058,0.0,
4100,1248836395562487808,-0.17,
4101,1248836396275490816,-0.5,RT @RaisinaSeries: Officially denied by Health Ministry. Mr Fake News is at it gain.
4102,1248836399110836226,-0.6,
4103,1248836401208025089,0.15,@armyjm0328 와우
4104,1248836401358987265,0.0,@NaoSweetPotato 本人の顔だよね…😨
4105,1248836401682055168,0.2,they really just not gonna give me the corona check
4106,1248836403451969537,0.5,
4107,1248836403573583872,-0.125,@BeingSalmanKhan sir  I am from a small village where 500peoples are only depends on duly works all are fully affec… https://t.co/qBidyAgQoP
4108,1248836404874018816,0.1,I like how corona is just dismantling all traditional economic theories
4109,1248836406924824576,-0.1575,"RT @BDUTT: My very long day made a stop at one of the biggest poultry &amp; egg Mandis in North India. My heart's usually quite hardy, today th…"
4110,1248836407352864769,0.0,
4111,1248836407797276673,0.141071428571429,
4112,1248836411937230849,0.0,
4113,1248836412608217088,0.0,
4114,1248836412893466626,0.0,
4115,1248836417142259712,0.0,Corona time.
4116,1248836417192464384,-0.00545454545454546,RT @KyaUkhaadLega: NEW: Pakistan reports no Corona cases in the last 24 hours. PM says new testing strategy of testing only negative patien…
4117,1248836417242816517,0.0,
4118,1248836417414807554,-0.3,
4119,1248836418128031744,0.0,Corona!!! Bitch it’s time for your ass to die!
4120,1248836418278957058,-0.15,
4121,1248836418324946944,0.0,RT @jaboukie: the reason corona wasn’t discovered earlier in the US
4122,1248836418622722053,-0.125,
4123,1248836414650953729,0.0694444444444444,
4124,1248836420090744835,-0.25,
4125,1248836420099244035,0.0,pensando aqui nas qualidades que eu quero que meu namorado (que eu AINDA não tenho) tenha não custa sonhar né
4126,1248836421022101504,0.0,
4127,1248836421869158432,-0.25,
4128,1248836421827395584,1.0,RT @SalmanSoz: This is one of the best commentaries on the #TableeghiJamaat episode.
4129,1248836421919453184,0.2,RT @amitmalviya: Real Corona Warriors of Bhilwara...
4130,1248836422360076288,0.0,
4131,1248836423605612549,0.0,
4132,1248836423534460928,0.0,"RT @zoo_bear: Vadodara resident was  Rajesh Sarang arrested for editing a letter of additional commissioner of police, the letter says “Niz…"
4133,1248836423844630528,0.0,RT @Soumyadipta: This interview exposes why the Chinese kept on lying to the world despite knowing that they had the Corona Virus epidemic…
4134,1248836423794507776,-0.025,"I´ve being away for a real reason: Having a 'normal' life with my girl around. I asked her to stay with me, at leas… https://t.co/XjIALOH23O"
4135,1248836425237348352,0.1,Wow I think I lost some brain cells reading her post. https://t.co/so103mmpE4
4136,1248836425354579969,-0.6,
4137,1248836425664966657,0.0,
4138,1248836430396157954,0.0,
4139,1248836430358384640,1.0,
4140,1248836431893544960,0.0,RT @CPHydCity: Awareness on Corona by Panel of Doctors https://t.co/EBdP7BQQI1
4141,1248836432250073088,0.0,RT @BarryHefner: If corona was a street nigga he’s definitely Omar from the wire
4142,1248836432556371968,0.5,The corona virus canceled my cruise which was supposed to be in November ... so I won’t be going to Honduras or Mex… https://t.co/jv6hXvXca9
4143,1248836436020752385,0.483333333333333,RT @nayliamalia: assalamualikum mintak jasa korang tolong bisnes bf saya untuk menghalalkan saya sampai bila kami nak berlengung dgn dosa y…
4144,1248836436352290816,0.0,
4145,1248836436570169344,0.0,"RT @watermanofindia: Thank you for your appreciation, Sri @PawanKalyan ji, it means a lot to the volunteers @sanghtarun, who work day and n…"
4146,1248836437753151489,-0.1625,@fahrettinaltun @hikmetgenc Savaşa felan gerek yok 1 ay sokağa çıkma yasağı koy millet birbirini öldürür zaten
4147,1248836438092705792,0.0,@chuckwoolery @BreitbartNews Nor rain or snow nor corona virus shall stop me from voting for Trump. 🙋‍♀️
4148,1248836438143033346,-0.283333333333333,"RT @JackieSoBe: 🔞🍆💦💦💦

#tiktok #tiktokboys #tattoo #fatnut #cumshot https://t.co/zwxxEpoukp"
4149,1248836439422332928,0.0681818181818182,RT @TheDeshBhakt: 47 of the 51 new cases are Non-Markaz??? How how is that possible??? All the Dangai TV anchors have been saying that Mark…
4150,1248836439636238336,0.0,"RT @amitmalviya: Corona infections would have crossed 8.20 lakh in India by 15 April if there was no lockdown here: ICMR Research.

The num…"
4151,1248836440924000257,0.163636363636364,
4152,1248836441204871168,0.55,"RT @bddreamer_101: Till today Japan's ""Favipiravir"" is the most effective drug for Corona Virus treatment. AND Two Bangladeshi company ""Bea…"
4153,1248836441456537600,0.0,RT @fadnavis_amruta: Handed over 5000 packets of food &amp; essentials for distribution to families of #Dharavi -to provide for requirements of…
4154,1248836441427197952,-0.2,RT @faliqfahmie: Miss Corona said Round 2
4155,1248836444086566912,0.0,RT @Jjendo1: @ThunderousChad Just a reminder they have been studying the use of HCQ since SARS-CoV1. The effectiveness of HCQ against SARS…
4156,1248836444438683648,-0.05,"RT @hamidhashmi0213: Multiple houses partially damaged, crops destroyed in Pak shelling along LoC in Balakote area of Mendhar Sub Divsion i…"
4157,1248836445009256448,0.0,
4158,1248836445764227072,0.284090909090909,@PeteButtigieg Biden's adviser Larry Rasky tested positive for Corona after he died. Sign so he gets tested!… https://t.co/e97yakoqvf
4159,1248836448591249409,0.0,
4160,1248836451074072583,-0.5,
4161,1248836451871023105,0.06875,RT @DChaurasia2312: आज़मगढ़ में #TablighiJamaat का पता बताने वालों पर पुलिस ने 5000 का इनाम घोषित किया है। उत्तराखंड में जमातियों को जंगलों…
4162,1248836451862827008,0.173846153846154,"Came back too. Whatever China has been making can be made in all the Countries of Africa! We have been learning, ca… https://t.co/8y18gTeEwY"
4163,1248836451992653829,-0.00545454545454546,
4164,1248836452823138304,0.0,"RT @IRSAssociation: Well done Team Gurugram.
#TogetherWeCan
#IRS_at_work #Covid19India"
4165,1248836453964144640,0.0,
4166,1248836456031883264,0.0,
4167,1248836456975454208,-0.1875,"@Uppolice @IPS_Association https://t.co/hC5zmr3Zd8
Is chain ko samjhiye aage badhaye is se logo ko ghar se nikalna… https://t.co/Yjo6f3IR4A"
4168,1248836457235611649,0.0,
4169,1248836457529212928,0.0,"RT @Godmade__: SHO Pirabad, Inspector Sharafat Khan, obstructed &amp; assaulted by a group of men for simply doing her job when she tried to st…"
4170,1248836457474732033,0.0,
4171,1248836459899113482,0.0,
4172,1248836460528074752,0.0,RT @Shekharyadav02: CRPF personnal stitch PPE suits and facemask at a #CRPF Camp during the nationwide #lockdown to curb the spread of #cor…
4173,1248836460591054849,0.2,"Resulta que discutí con mi mamá y *atentis*, me eliminó de FACEBOOK"
4174,1248836460582592512,-0.5,
4175,1248836460683247616,0.0,"RT @SenRickScott: During the #coronavirus pandemic the @WHO has served as a puppet for the Chinese Communist Party.

And as the largest con…"
4176,1248836461857632256,-0.125,
4177,1248836462201589760,-0.2,RT @faliqfahmie: Miss Corona said Round 2
4178,1248836462469976065,1.0,
4179,1248836462935588865,0.2,
4180,1248836463199801344,0.0,"RT @iamjohnylever: Warning to #corona ⚠️ 
.
.
#humhindustani #IndiaFightsCarona #GharBaithoIndia #covid19 https://t.co/FiiS8SkzIo"
4181,1248836464223404032,0.0,@notjedo7 it’s called corona
4182,1248836465976578048,0.268181818181818,"@kqkami Thank you for your valuable feedback.
You can also check our How Vedantu’s LIVE &amp; ONLINE learning can be of… https://t.co/8d4N6X0DgL"
4183,1248836466534424576,0.0,
4184,1248836466597408768,0.0,RT @sherryrehman: You can’t make this stuff up
4185,1248836467708719104,-0.18,
4186,1248836471039102978,0.0,
4187,1248836471575973888,0.0,Corona can not and will not stop my growth 🗣💯
4188,1248836472461037568,1.0,RT @greggutfeld: perfect
4189,1248836473367003141,-0.15,
4190,1248836473647960064,0.00238095238095237,@coleharmonson @nhsdwelch @MJMadda Hey Cole I was a sub who lost my other part time job due to the corona situation… https://t.co/Zx9VS52vfR
4191,1248836473782243328,0.5,"RT @Speaker_UPLA: Download Aarogya Setu App and build a firewall around you against the Corona Virus!

Keep yourself safe, make India safer…"
4192,1248836474637860865,0.05,@comunisxta Tirei a @stargrlbea
4193,1248836474906144768,0.285714285714286,RT @Actn_jcksn: Like I applaud people trying to do their part... but corona virus will toosie slide right through that crochet mask https:/…
4194,1248836475061444608,0.105723905723906,@blackholesm USA me relatives se baat hoti rehti hai... situation is very grave there.. especially in New York.. al… https://t.co/yFRcPjSf3p
4195,1248836475174567936,0.3,RT @SumitkadeI: It’s astonishing to see a CM  is busy doing PR campaign for image buildup  when their state is suffering from highest cases…
4196,1248836474557968384,0.0,"Corona investment and diversification
Do read the article and share it also. Link and article screen shot shared.… https://t.co/b0On7h7lTJ"
4197,1248836478815240193,-0.166666666666667,
4198,1248836479440187392,0.0,RT @sleepalone: Corona has ruined everything https://t.co/wgOvoBc4VH
4199,1248836481273040896,0.0,
4200,1248836482019651589,0.0,
4201,1248836482292383745,0.038888888888888900,
4202,1248836482720092161,0.2,
4203,1248836482929799170,-0.025,
4204,1248836483517014016,-0.5,RT @Shehzad_Ind: It is highly unfair.. criminally unfair.. suits some though.. the silence .. secular liberal silence &amp; silence in the medi…
4205,1248836484662210560,-0.15,RT @freemanmbowetz: Prez JPM speech on Corona pandemic on Good Friday at his hometown church in Chato is simply pathetic! No lockdown coz h…
4206,1248836484997791744,0.0,"RT @Opesh_: Hizo vitu mnafanya online for fame, corona ikiisha will you stand the consequences ?"
4207,1248836485022986240,-0.8,RT @rmrzs: releasing violent offenders gotta be the dumbest thing ever.... in there for murder? welp let corona take it's course... rape? c…
4208,1248836485295616000,0.284090909090909,@PeteButtigieg Biden's adviser Larry Rasky tested positive for Corona after he died. Sign so he gets tested!… https://t.co/Yg1Vkte8VT
4209,1248836485568135169,1.85037170770859E-17,
4210,1248836485719048196,0.0,
4211,1248836486750851072,0.0,Well done bheelwada residents. We salute u and your Corona Army Fighters. You people r the ray of hope for rest of… https://t.co/1RiDhzQ5YE
4212,1248836487887687681,0.0,
4213,1248836488512434176,0.114015151515152,"@TheREALMcPatty smh you taking as a loaded word, ignorance happens with something you don't wanna believe, I had to… https://t.co/qJBDKLZHGi"
4214,1248836489602990087,-0.196666666666667,RT @Dawan555: มีคนนึงทำ10 years challengeมาตั้งนานแล้วคะ ตอนนี้แก่แล้วแต่รูปยังเป็นสมัย40 อยู่เลยคะ
4215,1248836489984667649,0.116666666666667,
4216,1248836490118881280,-0.0333333333333333,"Now that our black families are exposed to the Corona Virus Indefinitely, meaning it’s possible that another 50 to… https://t.co/WxZNB3B838"
4217,1248836490722979842,0.0,
4218,1248836490810888192,0.0,RT @KTRTRS: Will discuss with @lvprasadeye management to accommodate your request
4219,1248836491398320128,0.133333333333333,"RT @Turkey_Pics: A young imam in Turkey transformed a mosque, closed during corona epidemic, into a ""a market” with free food to help those…"
4220,1248836491830112256,0.0,"RT @PawanKalyan: Sri Rajendrasinghji, @watermanofindia ; your organisation ‘Tarun Bharath Sangh’ volunteers are doing a commendable 👏 job ,…"
4221,1248836492769636357,-0.1375,
4222,1248836494048952321,0.1,
4223,1248836494044934145,0.0,
4224,1248836494644527104,0.0,"RT @PGH_Isha: As part of the #IshaOutreach #CoronaRelief efforts, 1400 frontline workers in Thondamuthur block will be given Nilavembu Kash…"
4225,1248836495127044097,0.0,RT @Allison28683223: https://t.co/PcbgCrP5Gb
4226,1248836496263483393,-0.125,
4227,1248836497152921600,0.2,RT @Dungarbhan: The BBC is an absolute disgrace.  Naming a prisoner who died of Corona virus and listing the crimes for which he was in pri…
4228,1248836498369232896,0.0,"RT @WayneDupreeShow: Just like the last time she tried to screw over Americans with the Corona relief bill, Pelosi is at it again - this ti…"
4229,1248836499195326466,0.2,
4230,1248836499270963202,-0.141666666666667,
